SC_ID,Supplier_Name,Commodity_Name,Year,Month,Country,Region,Supplier_Tier,Industry_Sector,ESG_Score,Environmental_Score,Social_Score,Governance_Score,Carbon_Emission_Intensity,GHG_Scope1_Intensity,GHG_Scope2_Intensity,GHG_Scope3_Intensity,Water_Intensity,Waste_Management_Efficiency,Renewable_Energy_Usage,Compliance_Level,Sustainability_Report_Availability,Certifications_Active,Lead_Time_Days,Production_Capacity,On_Time_Delivery_Rate,Defect_Rate,Incident_History_Count,Labour_Compliance_Score,Diversity_Index,Financial_Stability_Score,Freight_Cost,Cost_Index,Commodity_Price_Index,Commodity_Demand,Trade_Volume,Logistics_Distance_km,Risk_Classification
SC0013419,LENOVO GROUP LIMITED,"Laptops, servers, PC components",2023,AUG,CHINA,EAP,1,"Electronics, Semiconductors & Technology",81.5,78.27,92.26,70.65,0.2024,0.454,1.132,3.113,41.5,0.562,0.286,2,1,ISO 9001,12,9057,0.662,0.021,1,88.7,0.261,85.27,33387.71,1.39,0.795,53323,11556,3325,Moderate
SC0013420,JOHNSON AND JOHNSON,Pharmaceuticals and medical devices,2023,AUG,UNITED STATES,NA,1,Pharmaceuticals & Healthcare,64.33,70.89,55.74,64.41,0.1319,0.899,0.63,3.787,74.64,0.568,0.483,3,1,SA8000,9,14768,0.941,0.052,0,73.56,0.316,78.48,16333.79,0.808,1.124,17357,13755,3752,Moderate
SC0013421,SONY SUPPLY CHAIN SOLUTIONS,Optical components,2023,AUG,JAPAN,EAP,1,"Electronics, Semiconductors & Technology",52.28,45.27,47.51,57.81,0.0005,1.291,1.202,3.815,124.73,0.676,0.316,1,0,FSSC 22000; ISO 14001,6,9517,0.866,0.028,0,90.39,0.653,81.45,7545.59,0.566,0.811,72645,16760,3123,Moderate
SC0013422,JOHN KEELLS HOLDINGS (SRI LANKA),"Consumer goods, transportation, plantations (tea)",2023,AUG,SRI LANKA,SA,1,"Consumer Goods, Retail & Logistics",63.56,67.5,67.59,59.92,0.1295,3.32,0.728,3.475,91.22,0.383,0.639,2,1,Fairtrade; RSPO,47,20510,0.792,0.024,0,98.49,0.217,79.75,16391.66,0.838,0.882,16840,10510,3876,Moderate
SC0013423,MOLINOS RIO DE LA PLATA,"Packaged food ingredients, wheat flour, edible oils",2023,AUG,ARGENTINA,LAC,1,Food & Beverage Processing,83.7,69.55,90.75,84.3,0.0822,1.709,0.594,3.575,317.04,0.188,0.25,1,1,None,5,15509,0.642,0.0,1,78.14,0.324,82.08,21677.4,1.103,1.407,39072,7391,2833,Moderate
SC0013424,SQUARE PHARMACEUTICALS,"Pharmaceutical formulations, APIs",2023,AUG,BANGLADESH,SA,1,Pharmaceuticals & Healthcare,66.07,57.92,72.7,68.7,0.1589,2.211,1.561,3.825,149.56,0.578,0.588,2,1,None,15,1163,0.887,0.063,0,91.52,0.312,87.8,20148.7,0.809,1.099,36929,14063,3212,Moderate
SC0013425,SAP,"Enterprise software, digital infrastructure servers",2023,AUG,GERMANY,ECA,2,"Electronics, Semiconductors & Technology",72.65,68.43,81.31,68.63,0.1034,2.486,1.101,2.673,80.77,0.504,0.429,1,0,None,21,17213,0.837,0.079,0,71.39,0.446,71.12,13304.25,0.948,1.102,29618,10912,4240,Moderate
SC0013426,JORDAN PHOSPHATE MINES COMPANY (JPMC),"Phosphate rock, phosphoric acid",2023,AUG,JORDAN,MENA-AP,1,Fertilizers,55.2,46.28,53.13,70.22,0.1431,1.448,0.599,1.992,121.47,0.355,0.369,1,0,None,48,21967,0.897,0.0,0,85.86,0.37,94.45,24102.86,1.07,1.002,33531,4405,1709,Moderate
SC0013427,EQUINOR,Oil and natural gas,2023,AUG,NORWAY,ECA,1,Energy & Utilities,46.58,55.51,43.82,46.71,0.1811,1.985,1.06,3.35,247.63,0.604,0.223,2,1,SA8000,19,15249,0.521,0.051,2,100.0,0.329,89.42,18079.01,1.459,1.428,28694,8458,1804,High
SC0013428,NUTRIEN LTD.,"Potash, nitrogen fertilizers",2023,AUG,CANADA,NA,1,Fertilizers,49.49,56.18,40.52,51.79,0.1624,2.02,0.844,3.955,102.94,0.551,0.671,3,1,LEED,26,13012,0.793,0.052,0,96.49,0.248,83.85,23095.72,1.418,1.153,36206,7517,3272,Moderate
SC0013429,NATIONAL IRANIAN OIL COMPANY (NIOC),"Crude oil, natural gas, condensates",2023,AUG,IRAN,MENA-AP,1,"Oil, Gas & Refining",67.2,73.13,71.17,61.41,0.3274,4.333,1.445,5.691,411.56,1.0,0.735,2,1,FSSC 22000,23,22522,0.7,0.088,0,87.6,0.218,70.1,4676.2,1.318,1.348,45635,19145,4172,High
SC0013430,VOTORANTIM CIMENTOS,"Cement, aggregates, concrete",2023,AUG,BRAZIL,LAC,1,Industrial Manufacturing & Construction,61.07,60.84,64.92,63.23,0.0775,2.101,0.753,2.768,252.04,0.386,0.166,2,1,BRCGS,30,13062,0.954,0.071,1,66.06,0.236,78.89,22807.15,0.925,0.891,51734,11889,2332,Moderate
SC0013431,MINERVA FOODS,Beef exports and boxed beef,2023,AUG,BRAZIL,LAC,1,Food & Beverage Processing,94.58,100.0,92.4,93.65,0.0829,0.862,0.439,2.155,193.54,0.805,0.236,3,1,None,47,9322,0.817,0.015,1,75.46,0.353,86.0,28359.42,1.039,1.516,44127,20128,4754,Moderate
SC0013432,EXXONMOBIL,"Crude oil, natural gas, refined fuels",2023,AUG,UNITED STATES,NA,1,"Oil, Gas & Refining",51.88,59.32,50.45,54.28,0.5261,2.859,1.344,5.752,267.07,0.862,0.246,2,1,None,50,7869,0.702,0.046,1,79.86,0.421,82.93,27611.45,0.937,0.928,43624,15023,1896,High
SC0013433,DP WORLD,"Container terminal services, port and logistics handling",2023,AUG,UNITED ARAB EMIRATES,MENA-AP,2,"Consumer Goods, Retail & Logistics",38.46,69.55,67.15,72.08,0.129,0.902,1.813,1.534,108.12,0.387,0.198,1,0,None,28,7900,0.567,0.037,2,81.86,0.422,35.41,27388.64,0.899,0.75,39564,4779,362,High
SC0013434,HYUNDAI MOBIS,Automotive parts and systems,2023,AUG,SOUTH KOREA,EAP,1,Automotive & Transportation,60.8,66.91,68.98,54.68,0.141,0.756,0.673,2.338,148.94,0.588,0.0,3,1,None,14,7931,0.87,0.0,0,99.36,0.21,85.81,15958.6,1.267,0.949,46464,10772,4006,Moderate
SC0013435,MODERNA,mRNA vaccines and biotech products,2023,AUG,UNITED STATES,NA,1,Pharmaceuticals & Healthcare,66.64,67.2,63.74,65.65,0.1725,0.898,1.451,1.052,51.2,0.66,0.486,1,1,Fairtrade; LEED; ISO 9001,42,21030,0.866,0.031,0,80.31,0.197,62.12,8296.17,1.19,0.777,11597,7914,849,Moderate
SC0013436,TEVA PHARMACEUTICAL INDUSTRIES,Generic pharmaceuticals and APIs,2023,AUG,ISRAEL,MENA-AP,1,Pharmaceuticals & Healthcare,63.88,59.55,68.09,63.57,0.0543,0.499,0.104,3.151,166.82,0.67,0.168,2,1,ISO 9001,43,5330,0.926,0.021,1,77.26,0.143,61.82,11139.44,0.822,1.206,20309,10037,4218,Moderate
SC0013437,DBL GROUP (BANGLADESH),"Textile manufacturing (knitwear, garments)",2023,AUG,BANGLADESH,SA,2,"Consumer Goods, Retail & Logistics",78.09,82.41,77.85,81.88,0.2011,3.272,0.296,2.581,118.5,0.372,0.501,2,0,None,39,19460,0.839,0.029,0,82.73,0.06,72.11,18385.52,0.805,1.248,30235,7220,1746,Moderate
SC0013438,ASIAN AGRI,"Crude Palm Oil (CPO), Crude Palm Kernel Oil (CPKO)",2023,AUG,INDONESIA,EAP,1,Agriculture & Agribusiness,59.6,54.87,57.72,63.9,0.0967,1.416,0.909,2.299,142.46,0.807,0.381,2,0,FSSC 22000; SA8000; ISO 9001,35,10715,0.761,0.052,1,91.93,0.42,75.39,28071.43,0.942,1.53,8468,5867,4893,High
SC0013439,NEWMONT,Gold (large scale mine output),2023,AUG,GHANA,SSA,1,Metals & Mining (Primary),50.37,53.19,67.71,56.41,0.0005,1.701,1.058,8.167,111.83,0.437,0.379,1,0,None,23,1275,0.349,0.027,2,75.85,0.403,51.89,11332.12,0.574,0.848,23674,11217,5191,High
SC0013440,ROSNEFT,Crude oil and refined fuels,2023,AUG,RUSSIA,ECA,1,"Oil, Gas & Refining",82.21,87.08,79.98,82.23,0.0081,4.499,2.325,3.134,325.04,0.403,0.614,2,1,ISO 9001,45,6444,0.749,0.041,3,80.79,0.051,88.79,34377.93,0.757,1.64,43218,13219,4634,Moderate
SC0013441,SANNINE DAIRY/LOCAL DAIRY PROCESSORS,"Cheese, milk products",2023,AUG,LEBANON,MENA-AP,2,Food & Beverage Processing,73.35,80.98,62.5,73.56,0.088,0.239,0.708,2.111,286.72,0.309,0.379,3,1,RSPO; Fairtrade,21,12579,0.874,0.02,1,78.48,0.547,77.95,24727.46,1.072,1.153,40985,3013,5256,Moderate
SC0013442,BHP GROUP,Nickel,2023,SEP,AUSTRALIA,EAP,1,Australia,66.06,66.9,66.38,64.52,0.109,2.889,0.201,2.436,408.58,0.866,0.318,1,1,None,8,1077,0.934,0.066,0,98.93,0.006,64.39,10050.48,1.27,0.629,42421,12773,2301,Moderate
SC0013443,ASTRAZENECA,Pharmaceutical products,2023,SEP,UNITED KINGDOM,ECA,1,Pharmaceuticals & Healthcare,63.25,58.13,62.32,60.34,0.1024,2.066,1.107,4.889,107.16,0.5,0.342,3,1,Fairtrade,28,14524,0.958,0.041,1,84.59,0.26,78.11,20291.45,0.948,0.68,3554,1,4478,Moderate
SC0013444,JORDAN PETROLEUM REFINERY COMPANY (JPRC),Refined fuels,2023,SEP,JORDAN,MENA-AP,1,"Oil, Gas & Refining",84.72,84.09,94.05,82.84,1.1567,2.048,3.227,1.879,439.91,0.583,0.307,2,1,ISO 14001; RSPO,1,6657,0.523,0.0,2,78.72,0.241,78.33,15977.16,1.441,1.079,23685,22283,4544,High
SC0013445,HAYLEYS PLC,"Tea exports, rubber, agriculture and industrial inputs",2023,SEP,SRI LANKA,SA,1,Agriculture & Agribusiness,56.33,56.33,59.17,54.49,0.1105,1.878,0.846,2.388,141.58,0.616,0.417,1,1,None,19,13324,0.801,0.059,0,98.02,0.711,99.0,11899.51,0.992,0.741,69210,20179,625,High
SC0013446,GEORGIAN INDUSTRIAL GROUP,"Coal, energy generation",2023,SEP,GEORGIA,ECA,1,Energy & Utilities,61.47,56.44,74.56,60.26,0.013,2.442,0.634,1.337,293.71,0.643,0.111,1,1,BRCGS,27,5242,0.906,0.0,0,87.94,0.558,84.81,22114.61,1.001,0.742,4467,9286,1828,Moderate
SC0013447,BARCEL,Snack foods and processed snacks,2023,SEP,PUERTO RICO,LAC,2,Food & Beverage Processing,69.95,68.33,71.29,67.51,0.0952,1.493,0.577,2.703,434.46,0.682,0.454,2,0,SA8000,27,10542,0.958,0.016,1,99.51,0.256,66.14,27236.33,1.076,0.768,1788,9816,5153,Moderate
SC0013448,ETHIOPIAN SUGAR CORPORATION,"Raw sugar, refined sugar (state and large sugar estates)",2023,SEP,ETHIOPIA,SSA,1,Agriculture & Agribusiness,77.18,76.14,79.15,72.68,0.0959,0.38,0.087,1.99,220.34,0.544,0.377,2,1,None,3,8508,0.932,0.017,0,92.16,0.232,75.63,14483.69,0.788,0.996,27317,12149,3928,Moderate
SC0013449,SOUTHERN COPPER CORPORATION (MEXICO OPERATIONS),"Copper concentrate, refined copper",2023,SEP,MEXICO,LAC,1,Metals & Mining (Primary),70.05,69.59,67.02,73.02,0.6721,6.06,2.698,9.115,927.55,0.327,0.158,2,1,None,33,11661,0.974,0.034,0,81.72,0.134,99.0,3858.4,1.167,1.178,26714,25647,2992,High
SC0013450,COCOA COOPERATIVES (SMALLHOLDER EXPORTERS),Raw cocoa beans and premium cocoa,2023,SEP,ECUADOR,LAC,2,Agriculture & Agribusiness,89.31,79.69,91.19,95.08,0.0755,0.925,0.296,0.01,189.07,0.23,0.393,3,0,None,17,1064,0.895,0.063,0,79.59,0.146,73.81,15472.61,1.036,1.196,32940,8801,3337,Moderate
SC0013451,ECOPETROL,"Crude oil, natural gas, refined products (Colombia)",2023,SEP,COLOMBIA,LAC,1,"Oil, Gas & Refining",70.59,61.84,85.47,64.16,0.892,3.543,2.17,2.865,318.03,0.827,0.228,2,1,None,33,6461,0.494,0.087,1,74.45,0.285,72.3,13702.89,1.437,1.379,31810,15008,233,High
SC0013452,JSW STEEL LIMITED,"Flat steel, long steel, galvanized/galvalume products",2023,SEP,INDIA,SA,1,Steel & Metallurgical,74.41,74.73,69.63,71.87,0.7543,5.408,0.906,11.994,267.42,0.669,0.513,3,0,LEED,12,14121,0.884,0.04,0,88.9,0.212,65.24,17102.86,0.665,1.433,23932,13407,2853,High
SC0013453,NATIONAL COMMODITY AND DERIVATIVES EXCHANGE (LOCAL TRADERS),"Wheat, almonds, dried fruit trade",2023,SEP,AFGHANISTAN,SA,2,Agriculture & Agribusiness,37.71,35.67,39.95,37.38,0.0533,0.711,0.607,0.949,117.81,0.468,0.319,2,0,None,22,6203,0.89,0.042,0,73.83,0.247,77.8,6846.53,0.775,0.896,25717,771,5266,High
SC0013454,HEMAS HOLDINGS PLC,"Pharmaceuticals, consumer goods, agro products",2023,SEP,SRI LANKA,SA,2,Pharmaceuticals & Healthcare,45.59,36.1,47.18,49.21,0.0832,0.918,1.396,2.334,292.4,0.57,0.39,1,0,None,30,19525,0.925,0.063,0,87.13,0.034,61.4,30511.2,1.342,1.381,60662,12965,4982,High
SC0013455,ECOPETROL,"Crude oil, natural gas, refined products (Colombia)",2023,SEP,COLOMBIA,LAC,1,"Oil, Gas & Refining",70.28,67.22,76.97,70.79,1.0647,1.214,1.729,2.406,675.39,0.419,0.077,2,1,ISO 9001,60,15395,0.752,0.0,0,77.62,0.226,69.7,30422.69,1.229,1.537,24986,7639,1723,High
SC0013456,DP WORLD,"Container terminal services, port and logistics handling",2023,SEP,UNITED ARAB EMIRATES,MENA-AP,2,"Consumer Goods, Retail & Logistics",59.96,60.17,58.57,59.69,0.1433,1.191,0.928,1.851,40.75,0.76,0.182,2,1,None,43,12749,0.9,0.027,0,85.46,0.278,90.91,1808.35,0.877,0.775,42647,15625,3774,Moderate
SC0013457,"RWANDA TEA AND COFFEE EXPORTERS (E.G., RWANDA TRADING COMPANY)","Specialty coffee (washed, premium), tea",2023,SEP,RWANDA,SSA,2,Agriculture & Agribusiness,26.1,55.39,49.29,62.01,0.0897,2.041,1.613,5.437,274.37,0.635,0.8,1,0,None,6,1932,0.314,0.05,2,74.99,0.246,57.64,3067.67,1.144,0.782,11506,13516,1467,High
SC0013458,JIANGXI COPPER CORPORATION,Copper cathodes and copper rods,2023,SEP,CHINA,EAP,1,Metals & Mining (Primary),55.58,58.48,55.53,51.72,0.834,6.156,0.818,9.444,529.46,0.688,0.386,1,1,RSPO; ISO 14001,34,14468,0.624,0.055,1,68.9,0.654,79.02,21569.75,0.889,1.053,44322,8496,5377,High
SC0013459,PUERTO RICO Â BAXTER BIOPHARMA SOLUTIONS (MANUFACTURING SITE),Pharmaceutical contract manufacturing and sterile injectables,2023,SEP,PUERTO RICO,LAC,2,Pharmaceuticals & Healthcare,78.44,82.08,74.83,73.35,0.0456,2.987,0.875,3.608,63.05,0.778,0.304,2,1,None,14,12488,0.807,0.06,0,87.45,0.232,64.6,10040.73,0.601,1.328,47752,13256,3740,Moderate
SC0013460,EMBRAER S.A.,Regional jets and aerospace components,2023,SEP,BRAZIL,LAC,1,"Consumer Goods, Retail & Logistics",65.33,54.3,75.24,65.59,0.1232,1.568,0.671,2.397,142.54,0.694,0.37,3,0,None,42,5029,1.0,0.047,1,81.56,0.442,61.58,20288.98,1.243,1.196,41131,2546,4993,Moderate
SC0013461,OCEAN OF MALDIVES EXPORTERS/LOCAL FISHERIES,"Frozen fish, tuna loins, fish meal",2023,SEP,MALDIVES,SA,2,Food & Beverage Processing,69.6,56.96,73.66,74.37,0.1101,0.273,0.418,2.109,233.97,0.281,0.575,2,1,ISO 9001; LEED,8,16219,0.815,0.021,0,92.8,0.285,76.04,13024.98,0.8,0.786,53422,8649,2158,Moderate
SC0013462,BPCL (BHARAT PETROLEUM CORPORATION LTD.),"Refined fuels, lubricants",2023,SEP,INDIA,SA,1,"Oil, Gas & Refining",78.26,77.56,78.78,71.64,0.735,4.159,0.432,8.012,71.79,0.649,0.251,3,1,None,34,14648,0.732,0.047,2,81.21,0.348,96.14,10968.64,1.054,1.13,52983,13094,2563,High
SC0013463,WILMAR INTERNATIONAL,Crude palm oil,2023,SEP,MALAYSIA,EAP,1,Agriculture & Agribusiness,89.81,93.24,89.98,86.2,0.0621,1.701,0.309,2.021,132.87,0.586,0.381,3,1,SA8000,20,9954,0.738,0.024,1,87.14,0.223,92.09,6049.9,0.667,0.926,29105,17174,2980,Moderate
SC0013464,CANADIAN NATURAL RESOURCES (CNRL),Crude oil and natural gas,2023,SEP,CANADA,NA,1,"Oil, Gas & Refining",63.71,68.35,63.37,62.28,0.7178,5.186,2.254,6.599,202.06,0.411,0.063,3,1,None,8,16309,0.643,0.068,1,74.21,0.282,79.59,25772.62,1.038,1.941,61397,6274,2739,High
SC0013465,CAMEROON DEVELOPMENT CORPORATION (CDC)/AGRO GROUPS,"Rubber, cocoa, oil palm produce (bulk)",2023,SEP,CAMEROON,SSA,2,Agriculture & Agribusiness,65.53,66.93,74.45,64.27,0.1468,2.207,0.93,1.954,135.74,0.576,0.367,3,1,None,31,23417,0.876,0.036,3,79.26,0.454,89.75,2854.9,1.185,1.116,29089,8194,5950,Moderate
SC0013466,SONANGOL,"Crude oil, LNG (contracts and trading)",2023,SEP,ANGOLA,SSA,1,"Oil, Gas & Refining",68.64,73.0,68.98,65.86,0.3422,3.244,1.048,5.671,244.51,0.736,0.591,2,1,LEED; Fairtrade; BRCGS,34,23612,0.704,0.024,2,93.62,0.397,97.9,13142.01,1.401,1.536,40396,5891,8101,High
SC0013467,LG CHEM,EV battery materials,2023,SEP,SOUTH KOREA,EAP,1,Chemicals & Petrochemicals,71.87,72.75,80.95,68.19,0.0657,0.749,0.414,1.858,145.17,0.449,0.0,2,1,None,57,11810,0.896,0.118,0,76.47,0.409,83.86,15658.26,0.909,0.781,24290,14081,4452,Moderate
SC0013468,GOLDEN STAR RESOURCES,Gold (small/medium mine outputs),2023,SEP,GHANA,SSA,2,Metals & Mining (Primary),81.53,69.81,86.74,85.4,0.1395,1.564,1.374,3.312,85.2,0.527,0.321,3,1,None,24,10096,0.78,0.016,0,88.65,0.263,68.13,14188.7,1.53,1.211,36619,5345,2619,Moderate
SC0013469,GLENCORE,Copper and cobalt concentrates (trading and processing),2023,SEP,DEMOCRATIC REPUBLIC OF THE CONGO,SSA,1,"Consumer Goods, Retail & Logistics",63.11,65.8,57.13,66.35,0.0005,1.346,1.413,2.239,105.76,0.702,0.699,2,1,ISO 9001,31,18778,0.885,0.044,1,78.17,0.524,99.0,13483.81,0.633,1.028,41966,1375,6904,Moderate
SC0013470,TYSON FOODS,"Poultry, beef, pork products",2023,SEP,UNITED STATES,NA,1,Food & Beverage Processing,83.32,85.48,83.9,80.68,0.0719,1.052,0.485,3.601,238.22,0.547,0.117,2,1,Fairtrade,38,8511,0.906,0.019,0,77.69,0.328,64.63,18117.21,0.757,1.07,52540,12184,5985,Moderate
SC0013471,DOMINICAN REPUBLIC Â CONSORCIO DE EMPRESAS AZUCARERAS,"Sugar, refined sugar products",2023,SEP,DOMINICAN REPUBLIC,LAC,2,Food & Beverage Processing,67.53,62.13,70.61,68.85,0.1502,1.612,0.693,3.991,227.22,0.516,0.246,2,0,ISO 9001,5,7933,0.822,0.077,0,84.67,0.438,62.86,17343.62,1.044,1.07,32927,7348,2121,High
SC0013472,UZBEKNEFTEGAZ,Natural gas and petroleum products,2023,SEP,UZBEKISTAN,ECA,1,"Oil, Gas & Refining",43.51,34.79,40.51,52.97,0.4756,5.264,0.861,5.635,91.21,0.475,0.558,2,1,None,31,15287,0.535,0.067,0,75.33,0.053,69.63,33098.5,1.005,1.299,46629,20582,1023,High
SC0013473,TIGAR TYRES,Vehicle tires,2023,SEP,SERBIA,ECA,1,Automotive & Transportation,79.8,86.36,80.61,72.06,0.2132,2.038,0.182,2.923,223.05,0.647,0.543,3,1,BRCGS,25,8874,0.903,0.001,1,71.04,0.436,68.95,11407.03,1.112,1.184,51077,17480,2155,Moderate
SC0013474,ARAB POTASH COMPANY (APC),Potash (MOP) and potash products,2023,SEP,JORDAN,MENA-AP,1,Fertilizers,75.13,66.47,70.3,87.39,0.1348,2.335,1.221,3.86,178.12,0.596,0.001,2,1,FSSC 22000; ISO 14001,10,17129,0.856,0.014,0,98.44,0.238,55.18,12782.86,0.872,0.641,16546,14947,4264,Moderate
SC0013475,SANNINE DAIRY/LOCAL DAIRY PROCESSORS,"Cheese, milk products",2023,SEP,LEBANON,MENA-AP,2,Food & Beverage Processing,94.93,91.13,94.32,93.01,0.0536,0.439,0.406,2.45,91.52,0.677,0.396,2,1,FSSC 22000; ISO 14001,31,18566,0.895,0.05,0,87.88,0.528,69.59,7800.88,0.809,1.079,25137,16625,2279,Moderate
SC0013476,MTN GROUP,Telecom services and network equipment,2023,SEP,SOUTH AFRICA,SSA,2,"Electronics, Semiconductors & Technology",72.77,74.82,77.76,67.11,0.0005,1.826,0.535,2.152,216.78,0.497,0.161,2,1,BRCGS; LEED,2,6764,0.897,0.0,1,72.05,0.292,64.98,10016.02,0.948,1.261,15842,14818,2501,Moderate
SC0013477,ZIMBABWE MINING DEVELOPMENT CORPORATION (ZMDC),"Chromium, gold, nickel, coal",2023,SEP,ZIMBABWE,SSA,2,Metals & Mining (Primary),52.29,64.13,49.25,49.2,0.5701,4.599,2.821,10.989,276.22,0.617,0.5,1,1,ISO 14001; LEED,22,22334,0.946,0.002,0,82.0,0.258,82.87,10947.85,0.714,0.716,51337,8040,4116,High
SC0013478,UPL LIMITED,"Crop protection chemicals, agrochemicals",2023,SEP,INDIA,SA,1,Agrochemical,73.5,64.38,80.94,74.25,0.2169,1.7,1.241,3.311,184.58,0.358,0.0,2,0,None,26,14707,0.933,0.0,0,85.81,0.38,99.0,8399.89,1.239,1.13,44361,18050,2985,Moderate
SC0013479,MARFRIG GLOBAL FOODS,Beef and packaged meat products,2023,SEP,BRAZIL,LAC,1,Food & Beverage Processing,62.4,53.77,69.86,61.25,0.0749,0.136,0.499,2.122,188.37,0.396,0.079,2,0,None,22,14334,0.926,0.021,1,73.71,0.204,84.69,18039.7,0.821,0.608,48622,14965,1,Moderate
SC0013480,RICHTER GEDEON,Pharmaceuticals,2023,SEP,HUNGARY,ECA,1,Pharmaceuticals & Healthcare,74.92,74.87,71.22,78.78,0.2472,0.12,1.988,3.175,65.54,0.718,0.535,2,1,None,33,4362,0.966,0.026,1,84.81,0.115,72.91,13766.96,1.092,1.032,23758,1,4325,Moderate
SC0013481,LOTTE CHEMICAL,Petrochemicals and polymers,2023,SEP,SOUTH KOREA,EAP,1,Chemicals & Petrochemicals,69.34,60.94,74.15,70.31,0.0229,2.772,1.09,3.553,74.97,0.923,0.554,1,1,RSPO,27,11824,0.643,0.01,2,83.17,0.449,68.73,11979.2,1.274,0.725,39979,5003,4920,High
SC0013482,SABIC (SAUDI BASIC INDUSTRIES CORPORATION),"Olefins, polyolefins, glycols, aromatics, engineering plastics, specialty chemicals",2023,SEP,SAUDI ARABIA,MENA-AP,1,Chemicals & Petrochemicals,71.8,71.0,76.11,66.84,0.6721,4.32,1.592,11.251,332.71,0.497,0.33,2,0,None,25,19275,0.974,0.054,0,82.87,0.203,79.67,19813.56,1.055,0.828,37114,18808,3651,High
SC0013483,GERDAU S.A.,"Long steel, rebar, structural steel",2023,SEP,BRAZIL,LAC,1,Steel & Metallurgical,61.03,54.28,67.37,65.91,0.2307,5.92,1.463,12.008,893.01,0.437,0.23,2,1,ISO 14001; ISO 9001; Fairtrade,2,13807,0.808,0.0,0,73.58,0.362,72.95,13546.44,1.279,1.145,30341,20679,1716,Moderate
SC0013484,ABBVIE,Pharmaceuticals and biologics,2023,SEP,UNITED STATES,NA,1,Pharmaceuticals & Healthcare,58.91,60.89,61.68,54.87,0.1125,0.048,0.375,3.738,178.84,0.707,0.489,3,0,BRCGS,10,4685,1.0,0.042,0,85.44,0.287,74.69,16364.68,0.695,0.495,36592,10303,2695,Moderate
SC0013485,XINXING DUCTILE IRON PIPES,Ductile iron pipes and fittings,2023,SEP,CHINA,EAP,1,Industrial Manufacturing & Construction,83.6,71.63,87.5,95.46,0.1555,2.05,0.636,1.659,174.14,0.443,0.593,2,1,FSSC 22000,30,1850,0.695,0.028,1,80.55,0.288,75.01,22060.79,1.306,1.238,51330,7978,3583,Moderate
SC0013486,SHIVAM AUTOTECH/NEPAL VEHICLE ASSEMBLERS (LOCAL SUPPLIERS),Two and three-wheeler components,2023,SEP,NEPAL,SA,2,Automotive & Transportation,74.0,85.85,63.21,70.81,0.1448,0.51,1.617,1.52,97.36,0.522,0.902,3,1,BRCGS,19,11590,0.901,0.057,0,72.26,0.333,70.46,28756.6,0.2,1.149,13294,8335,3537,Moderate
SC0013487,JORDAN PETROLEUM REFINERY COMPANY (JPRC),Refined fuels,2023,SEP,JORDAN,MENA-AP,1,"Oil, Gas & Refining",54.95,57.47,60.79,48.45,1.0128,2.722,0.956,6.422,356.05,0.476,0.276,2,1,ISO 9001,35,14167,0.756,0.028,3,84.82,0.514,91.48,27394.16,1.241,1.423,25719,13766,4507,High
SC0013488,UNILEVER ASIA,Packaged consumer goods,2023,SEP,SINGAPORE,EAP,1,"Consumer Goods, Retail & Logistics",67.09,60.07,77.27,57.57,0.1089,1.757,0.376,3.015,94.84,0.617,0.564,1,1,FSSC 22000,26,12186,0.899,0.066,0,83.69,0.594,79.89,11684.33,1.172,0.914,32826,12164,1,Moderate
SC0013489,ALUMINIUM BAHRAIN (ALBA),Primary aluminium ingots and billets,2023,SEP,BAHRAIN,MENA-AP,1,Steel & Metallurgical,76.33,81.23,76.35,71.86,1.0236,4.099,1.962,4.794,547.28,0.558,0.0,1,0,ISO 14001,23,17104,0.754,0.027,1,80.63,0.43,49.19,17314.07,1.104,0.947,39035,14611,4432,High
SC0013490,SOCAR,"Crude oil, natural gas",2023,SEP,AZERBAIJAN,ECA,1,"Oil, Gas & Refining",71.25,70.1,62.11,77.99,0.659,2.955,0.658,8.435,123.44,0.501,0.154,1,1,BRCGS; ISO 14001,72,17072,0.686,0.045,2,82.22,0.327,71.2,14864.87,0.773,1.551,61252,4986,3275,High
SC0013491,CISCO SYSTEMS,Networking equipment and routers,2023,SEP,UNITED STATES,NA,1,"Electronics, Semiconductors & Technology",98.54,97.29,97.0,100.0,0.0069,1.434,0.375,1.53,331.84,0.44,0.19,2,1,BRCGS; SA8000,15,2881,1.0,0.005,1,75.98,0.832,62.13,12057.09,1.2,0.821,17378,1,2963,Moderate
SC0013492,AMOREPACIFIC MANUFACTURING,Packaging materials and cosmetic chemical inputs,2023,SEP,SOUTH KOREA,EAP,1,"Consumer Goods, Retail & Logistics",74.57,78.45,66.06,80.45,0.188,2.794,0.859,2.463,203.09,0.425,0.293,1,0,ISO 9001; ISO 14001,37,4025,0.928,0.023,1,80.88,0.591,64.97,8265.57,0.942,0.743,27785,8100,5535,Moderate
SC0013493,TANZANIA TEA PACKERS AND GROWERS (SMALLHOLDERS),"Tea (bulk and packaged), cloves (spice exports)",2023,SEP,TANZANIA,SSA,2,Agriculture/Tea and Spices,85.79,81.49,96.88,80.09,0.0618,1.156,0.097,2.567,306.47,0.575,0.48,2,1,None,32,9840,0.932,0.042,0,85.73,0.438,84.65,12655.35,0.693,1.318,19389,4883,996,Moderate
