SC_ID,Supplier_Name,Commodity_Name,Year,Month,Country,Region,Supplier_Tier,Industry_Sector,ESG_Score,Environmental_Score,Social_Score,Governance_Score,Carbon_Emission_Intensity,GHG_Scope1_Intensity,GHG_Scope2_Intensity,GHG_Scope3_Intensity,Water_Intensity,Waste_Management_Efficiency,Renewable_Energy_Usage,Compliance_Level,Sustainability_Report_Availability,Certifications_Active,Lead_Time_Days,Production_Capacity,On_Time_Delivery_Rate,Defect_Rate,Incident_History_Count,Labour_Compliance_Score,Diversity_Index,Financial_Stability_Score,Freight_Cost,Cost_Index,Commodity_Price_Index,Commodity_Demand,Trade_Volume,Logistics_Distance_km,Risk_Classification
SC0002017,Wilmar International,Crude palm oil,2019,1,8,0,1,0,78.0,74.8,73.8,68.1,0.315,2.25,0.66,2.6,143.8,0.72,0.41,3,1,24,12,28471,1.0,0.021,2,86.9,0.78,60.5,31433.81,0.72,0.91,65014,16048,4779,Low
SC0011853,Toyota Motor Corporation,"Automotive components, hybrid vehicle batteries",2022,6,5,0,1,1,69.2,66.9,52.6,89.7,0.035,1.01,1.28,1.68,120.1,0.51,0.15,3,1,17,68,41136,0.71,0.022,2,70.2,0.78,78.3,35236.82,0.96,1.27,27007,48453,7107,High
SC0013284,Petrobras,"Crude oil, natural gas, refined fuels",2022,9,0,2,1,7,58.3,66.4,46.6,64.1,0.09,0.76,1.28,1.36,418.9,0.45,0.23,0,0,40,72,34657,0.5,0.064,0,81.6,0.2,75.9,28269.24,0.8,1.28,24727,34674,10741,High
SC0019501,Nestlé,Packaged foods and beverages,2024,11,11,1,1,3,63.5,88.7,73.6,71.1,0.078,1.64,1.48,2.6,292.2,0.71,0.31,0,0,43,60,21390,1.0,0.048,0,65.0,0.35,69.3,14681.02,1.19,1.14,54286,10204,2292,Low
SC0001528,ExxonMobil,"Crude oil, natural gas, refined fuels",2019,6,12,4,1,7,82.1,68.3,56.5,80.4,0.03,0.55,0.68,0.88,273.4,0.61,0.47,2,0,50,85,46415,1.0,0.025,2,78.6,0.4,72.3,31488.97,1.41,1.09,54360,76974,2738,Low
SC0010302,Tata Steel,Automotive steel,2022,4,3,5,1,8,89.1,53.7,73.4,82.1,0.324,2.25,0.62,1.72,233.0,0.74,0.56,3,1,0,57,17082,0.66,0.029,0,83.0,0.4,71.9,49932.17,1.48,1.04,82488,74671,9374,High
SC0011602,ExxonMobil,"Crude oil, natural gas, refined fuels",2022,8,12,4,1,7,66.7,43.6,55.4,69.8,0.09,1.65,0.39,2.29,360.4,0.88,0.79,3,1,27,68,49106,1.0,0.064,4,84.5,0.55,83.1,6523.44,0.83,1.13,16966,13161,13432,Moderate
SC0014608,Musim Mas Group,"Refined palm oil, specialty fats, oleochemicals, biodiesel",2023,0,4,0,1,0,64.9,48.6,89.0,73.0,0.294,0.55,0.86,2.31,282.4,0.83,0.68,3,1,24,20,31105,1.0,0.042,2,92.4,0.67,87.4,38375.17,0.71,1.28,95298,79565,7430,Moderate
SC0000796,Musim Mas Group,"Refined palm oil, specialty fats, oleochemicals, biodiesel",2019,7,4,0,1,0,80.6,45.8,56.4,61.9,0.028,0.66,0.22,0.93,492.4,0.7,0.47,3,1,1,21,8702,1.0,0.035,0,68.5,0.6,93.1,24921.13,0.94,1.37,37684,17510,5967,Low
SC0013337,Musim Mas Group,"Refined palm oil, specialty fats, oleochemicals, biodiesel",2022,9,4,0,1,0,66.9,91.4,66.5,65.5,0.203,2.3,0.93,0.77,148.5,0.93,0.54,0,1,24,29,9272,0.78,0.034,4,69.6,0.68,79.5,31151.53,0.78,0.84,70440,34733,10298,High
SC0007461,ExxonMobil,"Crude oil, natural gas, refined fuels",2021,7,12,4,1,7,70.8,82.8,93.1,61.6,0.035,0.6,0.34,1.65,87.0,0.48,0.8,3,1,35,39,26207,1.0,0.015,2,68.5,0.44,72.9,43481.42,1.01,0.99,79770,32920,8414,Low
SC0018342,Wilmar International,Crude palm oil,2024,8,4,0,1,0,86.8,86.1,79.8,66.3,0.224,2.39,0.36,1.22,166.0,0.91,0.26,0,1,40,29,32437,1.0,0.049,3,76.6,0.56,74.7,49217.19,0.73,1.34,25577,42884,5620,Low
SC0003551,Musim Mas Group,"Refined palm oil, specialty fats, oleochemicals, biodiesel",2020,4,4,0,1,0,69.5,39.0,70.3,85.2,0.112,2.22,0.47,2.21,106.0,0.87,0.65,1,0,47,60,45239,0.61,0.088,5,65.2,0.62,88.6,30719.29,1.18,0.87,84757,72017,11118,High
SC0007160,Petrobras,"Crude oil, natural gas, refined fuels",2021,3,0,2,1,7,73.9,44.8,58.1,59.2,0.48,3.19,1.32,2.77,443.8,0.73,0.28,2,1,6,54,35928,0.52,0.015,1,69.6,0.73,88.0,43368.53,1.02,1.3,68248,24816,2120,High
SC0008566,Intel Corporation,Microprocessors and chipsets,2021,5,12,4,1,4,77.0,67.5,70.8,72.8,0.05,1.49,1.15,0.78,133.6,0.54,0.83,2,1,40,19,22043,1.0,0.038,2,78.8,0.21,75.5,29825.73,1.47,1.14,82438,50616,11913,Low
SC0016642,Musim Mas Group,"Refined palm oil, specialty fats, oleochemicals, biodiesel",2023,9,4,0,1,0,62.8,54.4,76.6,83.0,0.028,1.35,1.05,2.41,396.0,0.89,0.44,0,1,49,34,13372,1.0,0.025,1,83.6,0.82,93.8,22776.7,1.17,0.84,63052,13812,4985,Low
SC0015589,Vale S.A.,"Iron ore, iron ore pellets, nickel, copper",2023,5,0,2,1,6,65.3,79.8,51.2,80.9,0.08,0.65,0.9,2.25,499.4,0.84,0.53,1,1,0,41,25443,0.78,0.072,6,88.5,0.22,82.1,30196.29,0.88,0.98,49857,21583,10579,High
SC0016719,SABIC,"Olefins, polyolefins, glycols, aromatics",2023,9,7,3,1,2,52.5,70.5,83.1,85.5,0.5674999999999999,0.85,2.7,5.630000000000001,64.7,0.43,0.16,2,1,8,35,43116,0.5,0.036,1,87.6,0.83,77.0,38719.82,1.09,0.96,67056,74554,2600,High
SC0018456,Foxconn Technology Group,Electronic components and device assembly,2024,8,1,0,1,4,71.2,69.9,78.8,62.1,0.147,1.49,0.47,2.77,450.1,0.76,0.15,1,1,8,24,47580,1.0,0.049,0,76.2,0.66,70.3,8037.72,0.68,0.88,57417,31748,758,Low
SC0010483,Petrobras,"Crude oil, natural gas, refined fuels",2022,4,0,2,1,7,78.8,81.6,88.5,63.6,0.27,3.27,0.78,1.41,444.6,0.52,0.32,3,0,41,87,16399,0.57,0.096,8,72.3,0.84,66.4,49000.32,1.24,1.28,66648,46771,11555,High
SC0008973,BASF,"Chemicals, plastics, specialty materials",2021,1,2,1,1,2,64.8,86.7,49.0,67.1,0.258,1.94,0.93,2.22,405.6,0.94,0.42,2,1,24,82,9690,0.93,0.045,3,71.6,0.51,62.2,43590.31,0.73,1.19,38506,10485,7174,High
SC0009566,Nestlé,Packaged foods and beverages,2021,10,11,1,1,3,64.8,92.4,82.3,78.1,0.072,0.69,0.78,1.91,475.1,0.41,0.11,1,1,45,18,31557,0.97,0.072,1,71.7,0.67,90.8,41245.54,1.47,0.96,16812,12210,7672,Moderate
SC0002023,Nestlé,Packaged foods and beverages,2019,1,11,1,1,3,67.0,68.5,88.5,67.7,0.126,1.94,1.15,1.28,337.7,0.86,0.31,3,1,0,44,23614,1.0,0.018,0,67.2,0.32,64.5,22866.01,0.77,1.14,18127,79271,12846,Low
SC0019709,ExxonMobil,"Crude oil, natural gas, refined fuels",2024,10,12,4,1,7,77.0,67.5,70.8,72.8,0.205,1.66,1.09,2.33,404.4,0.61,0.11,1,1,40,69,45209,1.0,0.02,1,78.8,0.33,75.5,25903.77,1.06,0.81,91517,43434,13689,Low
SC0003747,BYD Company,Electric vehicles,2020,3,1,0,1,1,87.6,77.1,63.9,87.2,0.217,2.34,0.29,1.95,292.4,0.89,0.48,1,1,49,40,22101,0.63,0.013,2,91.8,0.51,90.0,35083.72,1.2,1.38,24457,75817,7386,High
SC0018224,Wilmar International,Crude palm oil,2024,0,4,0,1,0,92.7,42.6,49.5,85.3,0.14,1.62,0.57,2.77,322.6,0.73,0.48,0,1,22,78,35166,1.0,0.042,2,68.1,0.55,61.6,36749.85,0.9,0.99,49431,33470,4093,Low
SC0018723,Reliance Industries Limited,"Polypropylene, Polyethylene, PTA",2024,6,3,5,1,2,91.5,77.5,43.1,65.1,0.414,1.4,1.71,2.48,50.2,0.82,0.48,3,1,41,12,48195,0.99,0.027,3,94.6,0.54,92.9,29626.94,0.72,1.1,57298,15021,1811,Moderate
SC0019223,Samsung Electronics,Semiconductors,2024,1,10,0,1,4,76.1,64.30000000000001,67.6,71.25,0.343,1.32,0.23,1.18,304.3,0.91,0.5,0,1,40,44,15664,1.0,0.028,2,78.95,0.45,72.1,27442.28,0.91,1.03,97897,41424,5032,Low
SC0010287,Tata Steel,Automotive steel,2022,4,3,5,1,8,82.3,67.1,88.8,72.2,0.288,1.16,1.48,1.82,136.8,0.47,0.5,1,0,35,14,32100,0.53,0.058,6,74.1,0.72,89.1,41245.24,0.8,1.37,70969,75347,14718,High
SC0000590,Reliance Industries Limited,"Polypropylene, Polyethylene, PTA",2019,7,3,5,1,2,82.3,70.8,64.2,56.7,0.18,1.83,2.02,2.28,293.3,0.68,0.71,2,1,16,72,29254,1.0,0.063,4,86.6,0.85,64.6,9959.23,0.61,1.04,17722,26491,11735,Moderate
SC0007898,Toyota Motor Corporation,"Automotive components, hybrid vehicle batteries",2021,0,5,0,1,1,95.8,74.4,73.6,78.1,0.301,1.81,0.39,0.87,236.0,0.94,0.72,0,1,16,18,21101,0.93,0.052,2,63.7,0.68,61.7,10425.88,0.67,1.01,69286,33581,10208,Moderate
SC0000752,SABIC,"Olefins, polyolefins, glycols, aromatics",2019,7,7,3,1,2,70.2,34.9,40.7,60.3,0.21,1.36,0.77,3.85,162.4,0.44,0.24,2,0,24,57,19572,0.66,0.105,5,82.0,0.53,74.2,25696.14,1.11,1.17,64079,76981,11903,High
SC0012748,Toyota Motor Corporation,"Automotive components, hybrid vehicle batteries",2022,11,5,0,1,1,75.6,56.9,64.4,51.9,0.224,2.17,0.3,1.11,459.6,0.41,0.58,2,1,6,81,48704,0.79,0.011,0,96.1,0.62,93.0,6869.78,0.78,0.9,62383,26199,4275,Moderate
SC0006308,Samsung Electronics,Semiconductors,2020,9,10,0,1,4,58.3,61.5,67.1,81.1,0.21,1.25,1.61,2.76,424.1,0.89,0.56,0,0,13,55,29548,0.79,0.038,6,94.2,0.36,77.7,29435.21,0.6,1.02,21739,16877,14864,High
SC0008067,Reliance Industries Limited,"Polypropylene, Polyethylene, PTA",2021,8,3,5,1,2,55.0,72.0,75.8,69.0,0.396,0.78,1.77,1.85,386.4,0.48,0.6,0,1,0,82,32819,0.61,0.108,0,95.0,0.69,88.5,25652.18,1.24,0.86,81376,51886,8409,High
SC0008434,Volkswagen Group,Automobiles and automotive components,2021,6,2,1,1,1,84.0,89.4,46.0,68.3,0.24,1.77,1.21,2.0,268.2,0.52,0.69,0,1,52,47,40574,0.93,0.036,1,89.9,0.4,63.9,46119.24,0.63,1.16,22605,11322,13422,Moderate
SC0015538,Saudi Aramco,"Crude oil, refined fuels, LPG, naphtha, diesel",2023,5,7,3,1,7,71.3,29.0,81.4,78.7,0.5674999999999999,3.88,1.91,4.46,121.0,0.65,0.85,2,1,8,13,28659,0.5,0.127,8,79.7,0.43,82.0,26353.64,1.42,1.18,34405,45132,9066,High
SC0017293,Nestlé,Packaged foods and beverages,2024,4,11,1,1,3,98.4,49.9,87.5,71.2,0.186,0.85,1.39,2.53,111.0,0.53,0.7,3,1,9,15,11047,1.0,0.042,1,61.6,0.7,66.0,47497.36,0.9,1.21,49662,6939,13803,Low
SC0005404,Intel Corporation,Microprocessors and chipsets,2020,5,12,4,1,4,92.7,43.2,84.7,84.3,0.21,1.67,0.5,1.61,427.9,0.74,0.28,0,1,29,35,15420,0.98,0.036,4,72.2,0.28,83.3,48456.01,1.45,0.96,27133,59854,4167,Moderate
SC0006620,Reliance Industries Limited,"Polypropylene, Polyethylene, PTA",2020,2,3,5,1,2,70.4,76.5,53.1,73.3,0.297,1.33,0.68,4.28,196.9,0.78,0.25,1,1,8,42,9564,0.51,0.032,5,61.7,0.82,63.3,8829.83,1.32,1.15,95247,58858,6273,High
SC0019377,Wilmar International,Crude palm oil,2024,1,8,0,1,0,60.7,82.4,47.6,78.6,0.112,1.2,0.97,2.58,295.8,0.77,0.65,3,1,0,87,47506,1.0,0.007,2,83.1,0.61,67.8,31628.96,0.66,1.13,42428,38595,2670,Low
SC0013440,Tesla Inc.,Electric vehicles and battery packs,2022,2,12,4,1,1,63.0,72.3,48.8,94.8,0.05,0.76,0.58,1.9,434.2,0.76,0.23,0,0,41,55,17513,1.0,0.056,0,79.8,0.76,88.1,19702.05,0.74,1.09,20717,9883,635,Low
SC0011958,Dangote Cement,"Cement, clinker",2022,6,6,6,1,5,56.7,73.3,42.7,46.8,0.156,0.95,2.28,3.72,304.7,0.82,0.19,1,1,52,25,48670,0.51,0.127,5,65.2,0.85,63.0,14937.61,1.02,0.82,88457,11992,7177,High
SC0009605,BYD Company,Electric vehicles,2021,10,1,0,1,1,87.8,81.9,55.6,57.7,0.301,2.2,1.36,0.76,52.1,0.88,0.23,3,0,3,28,9304,0.83,0.052,4,62.3,0.23,91.8,7375.95,1.44,1.18,90609,24007,12776,High
SC0015021,Tata Steel,Automotive steel,2023,8,3,5,1,8,73.7,46.3,59.1,87.8,0.351,2.03,0.73,2.66,386.0,0.43,0.26,1,0,8,76,41578,0.72,0.086,5,67.2,0.84,76.8,24858.31,1.28,0.9,81243,29054,9573,High
SC0008153,ExxonMobil,"Crude oil, natural gas, refined fuels",2021,8,12,4,1,7,72.8,79.7,60.2,52.4,0.035,1.3,0.23,0.74,142.7,0.8,0.31,0,1,0,89,35029,1.0,0.03,3,90.5,0.23,93.7,21549.97,0.54,1.26,33709,17429,5571,Low
SC0005343,BYD Company,Electric vehicles,2020,5,1,0,1,1,74.7,54.4,62.8,70.1,0.252,2.42,1.05,1.16,294.7,0.8,0.63,1,0,40,62,29646,0.79,0.05,0,79.5,0.37,76.8,43010.7,0.76,1.33,33426,69165,717,Moderate
SC0004311,Saudi Aramco,"Crude oil, refined fuels, LPG, naphtha, diesel",2020,0,7,3,1,7,81.7,78.1,67.9,62.5,0.5674999999999999,4.005,2.84,3.18,86.6,0.7,0.78,3,1,6,60,26636,0.5,0.127,8,70.1,0.29,84.1,48206.65,1.31,0.86,31614,46410,5950,High
SC0018194,Petrobras,"Crude oil, natural gas, refined fuels",2024,0,0,2,1,7,70.5,81.1,53.8,78.0,0.26,1.01,1.37,2.01,276.6,0.84,0.75,3,1,16,46,42305,0.93,0.07,0,76.7,0.24,78.6,20858.71,0.53,0.96,84150,13823,4105,Moderate
SC0016234,Toyota Motor Corporation,"Automotive components, hybrid vehicle batteries",2023,11,5,0,1,1,87.3,52.5,82.3,84.6,0.231,1.36,0.45,0.71,205.6,0.86,0.21,3,1,32,35,36152,1.0,0.034,0,66.9,0.52,62.9,15657.12,1.07,1.12,36732,21514,6904,Low
SC0003507,Tata Steel,Automotive steel,2020,4,3,5,1,8,59.9,51.0,87.4,68.6,0.396,2.84,1.23,1.19,425.7,0.45,0.72,3,1,49,78,32579,0.6,0.016,0,75.9,0.67,67.7,43047.34,0.88,1.03,39168,44686,8469,High
SC0004119,Intel Corporation,Microprocessors and chipsets,2020,7,12,4,1,4,92.7,48.1,82.3,80.6,0.14,0.51,0.63,2.38,478.4,0.92,0.21,0,1,9,29,22194,0.89,0.063,3,64.6,0.59,69.9,24249.79,0.92,0.83,77656,69935,1565,Moderate
SC0000346,Tata Steel,Automotive steel,2019,3,3,5,1,8,74.7,52.9,59.9,86.7,0.27,2.99,1.12,1.3,489.3,0.54,0.33,2,0,43,75,14348,1.0,0.027,3,69.0,0.25,71.7,26520.03,1.28,0.93,59279,75237,1397,Moderate
SC0016445,Petrobras,"Crude oil, natural gas, refined fuels",2023,10,0,2,1,7,87.4,36.7,51.3,76.7,0.42,2.91,0.65,1.83,405.9,0.47,0.72,2,1,36,28,23875,0.78,0.024,0,94.1,0.31,75.3,33200.24,1.39,1.1,10624,42625,12403,High
SC0017152,Anglo American,"Platinum group metals, diamonds, iron ore, coal",2024,4,9,6,1,6,81.1,42.7,46.3,87.3,0.5674999999999999,4.005,1.45,1.82,346.3,0.74,0.55,1,1,41,37,35566,0.81,0.024,2,87.4,0.26,61.8,10990.41,1.39,0.87,86045,12846,6932,High
SC0005478,Samsung Electronics,Semiconductors,2020,1,10,0,1,4,75.3,58.0,62.4,56.8,0.091,2.05,1.16,2.81,436.9,0.73,0.2,0,0,0,36,38603,0.61,0.05,1,88.5,0.61,88.1,7828.19,0.63,1.06,20951,49007,1787,High
SC0017647,Saudi Aramco,"Crude oil, refined fuels, LPG, naphtha, diesel",2024,3,7,3,1,7,70.9,74.2,45.9,85.3,0.495,4.005,0.95,3.79,158.3,0.51,0.76,1,1,54,67,43981,0.59,0.12,4,87.4,0.75,94.6,24518.37,0.83,1.34,29523,18936,6975,High
SC0003839,Volkswagen Group,Automobiles and automotive components,2020,3,2,1,1,1,83.2,44.9,91.0,65.1,0.048,1.93,1.32,1.39,132.2,0.83,0.39,0,1,49,74,33309,0.8,0.076,1,73.1,0.52,70.8,8081.32,0.9,1.15,68953,73889,9685,Moderate
SC0003172,Foxconn Technology Group,Electronic components and device assembly,2019,2,1,0,1,4,74.7,63.7,67.9,70.4,0.112,0.94,1.62,2.01,296.1,0.51,0.55,0,1,40,39,16287,1.0,0.042,2,79.5,0.36,75.6,9703.76,1.33,1.4,33549,72237,13805,Low
SC0004208,Tesla Inc.,Electric vehicles and battery packs,2020,7,12,4,1,1,61.4,44.6,57.5,82.7,0.145,1.16,0.89,2.27,304.1,0.86,0.79,2,0,49,82,19920,0.9,0.045,0,88.3,0.43,55.3,47614.61,0.55,1.02,24731,50096,3249,Moderate
SC0004178,Foxconn Technology Group,Electronic components and device assembly,2020,7,1,0,1,4,78.3,69.2,78.3,81.6,0.105,1.13,0.59,1.26,178.0,0.89,0.64,1,1,19,21,15561,0.6,0.063,4,79.2,0.58,59.8,6816.66,1.32,0.91,88263,43388,13752,High
SC0017172,BYD Company,Electric vehicles,2024,4,1,0,1,1,81.7,41.1,87.9,61.1,0.21,0.82,1.6,3.19,64.1,0.42,0.18,2,0,0,57,26561,1.0,0.035,2,79.7,0.21,66.1,9032.7,1.44,1.14,22502,77927,754,Low
SC0015294,Intel Corporation,Microprocessors and chipsets,2023,6,12,4,1,4,77.0,67.5,70.8,72.8,0.23,1.32,0.8,1.86,342.0,0.43,0.51,3,1,40,67,49325,1.0,0.042,1,78.8,0.58,75.5,48016.53,0.64,1.28,77386,22521,6811,Low
SC0006865,ExxonMobil,"Crude oil, natural gas, refined fuels",2021,4,12,4,1,7,71.1,68.7,61.9,59.0,0.215,1.03,0.22,1.63,425.6,0.73,0.59,3,1,1,62,28444,1.0,0.022,1,83.6,0.69,85.7,19901.01,1.34,1.05,76776,5829,10919,Low
SC0007689,Toyota Motor Corporation,"Automotive components, hybrid vehicle batteries",2021,7,5,0,1,1,75.1,64.7,68.8,71.0,0.119,1.6,1.71,2.95,240.4,0.46,0.69,1,0,40,28,7179,0.81,0.01,0,78.3,0.82,76.1,48360.51,1.39,0.81,94596,48424,968,Moderate
SC0000032,Anglo American,"Platinum group metals, diamonds, iron ore, coal",2019,4,9,6,1,6,44.0,65.8,67.9,69.1,0.5674999999999999,3.55,0.76,2.08,380.2,0.74,0.14,1,0,8,86,28158,0.7,0.048,4,74.6,0.25,65.8,11397.25,1.44,0.84,99101,26737,13915,High
SC0003769,BYD Company,Electric vehicles,2020,3,1,0,1,1,76.3,60.7,91.7,61.7,0.105,2.04,0.22,2.26,133.7,0.55,0.38,3,1,24,79,14764,0.64,0.013,1,86.6,0.29,82.1,22096.13,1.41,1.23,52573,65444,14728,High
SC0005240,SABIC,"Olefins, polyolefins, glycols, aromatics",2020,5,7,3,1,2,65.5,55.5,44.3,76.8,0.33,2.76,2.76,2.39,248.2,0.65,0.23,3,1,43,53,39880,0.5,0.081,8,96.5,0.6,82.2,42135.15,1.43,1.17,43224,49603,8593,High
SC0019977,SABIC,"Olefins, polyolefins, glycols, aromatics",2024,9,7,3,1,2,68.9,50.7,49.9,75.2,0.195,2.5,2.84,3.68,317.3,0.43,0.14,1,1,35,11,18066,0.62,0.03,6,97.2,0.77,82.9,20386.64,1.48,1.29,88396,24601,12552,High
SC0000929,Intel Corporation,Microprocessors and chipsets,2019,0,12,4,1,4,77.0,67.5,70.8,72.8,0.25,0.4,0.34,1.6,452.6,0.92,0.29,3,0,40,35,17698,1.0,0.025,0,78.8,0.85,75.5,46936.88,0.55,1.39,30251,56759,8497,Low
SC0019538,Wilmar International,Crude palm oil,2024,11,4,0,1,0,72.3,40.1,70.1,91.3,0.091,1.93,1.5,1.6,363.7,0.56,0.41,0,1,53,87,18185,1.0,0.056,2,88.7,0.37,70.8,15255.39,0.65,1.09,28768,64961,2351,Low
SC0011391,Vale S.A.,"Iron ore, iron ore pellets, nickel, copper",2022,0,0,2,1,6,57.2,75.3,53.9,82.4,0.41,0.51,0.34,3.51,360.0,0.48,0.54,3,1,24,23,11054,0.56,0.064,4,68.6,0.62,62.3,15603.92,1.05,1.28,26653,69338,2941,High
SC0016514,Samsung Electronics,Semiconductors,2023,10,10,0,1,4,98.9,92.0,84.3,75.8,0.231,1.36,0.65,3.13,422.7,0.92,0.51,3,1,24,18,48831,1.0,0.05,1,96.7,0.34,64.0,6321.57,0.64,1.0,14320,26516,13027,Low
SC0019410,SABIC,"Olefins, polyolefins, glycols, aromatics",2024,11,7,3,1,2,66.9,59.0,60.8,55.6,0.375,3.74,2.34,2.64,423.2,0.78,0.55,0,1,16,11,12817,0.51,0.045,2,68.2,0.27,58.6,48339.3,0.74,0.87,91907,21436,8104,High
SC0012415,Samsung Electronics,Semiconductors,2022,1,10,0,1,4,87.9,85.5,81.8,49.9,0.105,0.76,0.65,1.77,146.6,0.53,0.56,1,1,13,56,17205,0.69,0.022,0,88.3,0.65,67.6,40822.7,1.42,1.0,19352,38709,4612,Moderate
SC0015278,Vale S.A.,"Iron ore, iron ore pellets, nickel, copper",2023,6,0,2,1,6,95.3,77.6,51.4,84.1,0.5,1.7,1.2,1.04,254.2,0.59,0.83,0,1,36,67,30873,0.72,0.036,6,91.0,0.52,80.3,31200.77,1.42,1.14,91304,41434,2968,High
SC0014408,Toyota Motor Corporation,"Automotive components, hybrid vehicle batteries",2023,7,5,0,1,1,75.1,89.6,51.1,83.7,0.273,0.42,0.6,1.97,333.6,0.42,0.32,3,1,40,61,38549,1.0,0.042,0,62.1,0.6,77.0,20183.11,1.25,1.28,63357,40112,5245,Low
SC0014597,BASF,"Chemicals, plastics, specialty materials",2023,0,2,1,1,2,76.6,64.45,69.4,71.15,0.144,1.63,0.32,2.51,356.3,0.74,0.74,1,0,40,24,39961,1.0,0.036,3,78.7,0.82,90.5,37595.1,1.3,0.96,83967,34755,5996,Low
SC0011500,BYD Company,Electric vehicles,2022,8,1,0,1,1,56.3,89.0,80.9,82.3,0.042,2.21,1.32,2.39,399.3,0.57,0.33,2,1,23,18,18406,0.79,0.056,2,68.8,0.36,81.8,22473.23,1.02,1.13,95721,62569,14068,High
SC0008520,Wilmar International,Crude palm oil,2021,6,4,0,1,0,68.7,85.1,72.4,87.1,0.252,0.45,0.63,2.41,495.1,0.92,0.2,2,0,16,80,28889,0.9,0.073,4,80.0,0.83,56.8,22055.76,1.48,0.94,30305,74690,1654,High
SC0017976,Reliance Industries Limited,"Polypropylene, Polyethylene, PTA",2024,0,3,5,1,2,71.5,40.9,75.0,51.0,0.45,0.5,2.0,1.97,160.2,0.81,0.47,0,1,41,31,9127,1.0,0.045,1,75.5,0.63,84.4,25156.64,0.65,1.23,28792,8893,13415,Moderate
SC0006036,SABIC,"Olefins, polyolefins, glycols, aromatics",2020,10,7,3,1,2,68.4,31.2,63.3,53.9,0.315,3.17,0.8,2.33,238.4,0.72,0.14,2,1,49,52,48381,0.5,0.027,1,66.0,0.55,78.7,23358.84,1.21,1.05,40119,34423,2582,High
SC0013342,Toyota Motor Corporation,"Automotive components, hybrid vehicle batteries",2022,9,5,0,1,1,60.3,75.9,73.8,55.4,0.07,0.59,1.69,1.01,209.4,0.69,0.26,3,1,0,34,20171,0.77,0.078,5,82.6,0.85,75.7,19490.44,0.89,0.93,59349,67129,2665,High
SC0016257,Petrobras,"Crude oil, natural gas, refined fuels",2023,10,0,2,1,7,91.0,64.1,71.4,75.0,0.21,3.16,2.24,3.35,244.8,0.71,0.71,1,1,44,14,12507,0.68,0.06,5,64.0,0.21,66.9,17649.24,1.17,0.93,33348,47973,1069,High
SC0012007,Tesla Inc.,Electric vehicles and battery packs,2022,5,12,4,1,1,86.2,56.3,88.2,91.2,0.135,0.75,0.97,0.9,292.2,0.49,0.69,0,1,54,88,46998,1.0,0.04,4,86.1,0.2,70.1,12854.9,1.19,1.01,56973,14046,14241,Moderate
SC0013377,Wilmar International,Crude palm oil,2022,9,8,0,1,0,60.3,91.7,51.9,91.5,0.14,2.38,1.42,3.42,130.8,0.78,0.23,1,1,38,77,11431,0.69,0.022,3,93.3,0.49,90.0,36329.15,0.93,1.04,19862,15021,4454,High
SC0005497,Wilmar International,Crude palm oil,2020,1,8,0,1,0,64.0,57.0,62.3,53.3,0.217,1.68,0.24,2.51,467.9,0.94,0.24,0,1,27,66,26755,0.68,0.025,3,93.4,0.42,78.2,6976.35,0.5,1.17,27159,76377,9979,High
SC0007570,Petrobras,"Crude oil, natural gas, refined fuels",2021,7,0,2,1,7,64.5,76.3,57.2,52.1,0.37,1.18,0.52,4.39,492.1,0.43,0.7,3,1,27,26,38164,0.59,0.045,6,85.7,0.35,62.9,49554.26,0.66,1.32,27913,49251,3358,High
SC0008723,Nestlé,Packaged foods and beverages,2021,5,11,1,1,3,80.4,89.8,70.2,92.9,0.276,0.49,0.49,1.11,147.4,0.73,0.83,3,1,32,76,24167,0.9,0.036,3,65.1,0.4,92.4,29824.24,1.26,1.39,16442,30572,13323,High
SC0002812,Intel Corporation,Microprocessors and chipsets,2019,10,12,4,1,4,51.0,92.3,84.8,93.5,0.125,0.47,0.73,1.81,305.0,0.52,0.79,3,1,4,78,9638,1.0,0.005,0,95.8,0.56,80.6,44848.57,1.05,1.06,50211,44625,7008,Low
SC0003498,Intel Corporation,Microprocessors and chipsets,2020,4,12,4,1,4,75.2,42.8,91.7,69.8,0.115,0.26,1.21,2.49,454.7,0.88,0.61,3,1,8,85,9307,0.9,0.018,3,65.0,0.78,73.3,12708.87,0.62,1.24,19971,36813,8959,Moderate
SC0014386,Musim Mas Group,"Refined palm oil, specialty fats, oleochemicals, biodiesel",2023,7,4,0,1,0,57.1,71.6,64.3,77.6,0.112,1.85,0.38,2.0,442.2,0.68,0.2,2,1,0,78,38513,1.0,0.017,4,88.8,0.45,77.8,10137.14,1.35,1.09,43920,71873,11124,Moderate
SC0009732,Tata Steel,Automotive steel,2021,9,3,5,1,8,60.5,89.9,54.5,82.0,0.108,2.19,0.76,4.16,59.3,0.89,0.44,0,1,14,52,12374,0.64,0.014,1,81.0,0.75,72.6,46115.18,0.87,0.84,87050,45713,8962,High
SC0000457,Volkswagen Group,Automobiles and automotive components,2019,3,2,1,1,1,82.1,90.9,47.9,80.5,0.204,1.72,0.67,2.46,63.9,0.69,0.7,3,1,8,19,37113,1.0,0.024,0,83.8,0.71,56.0,42189.1,1.07,0.93,51762,6398,10562,Low
