SC_ID,Supplier_Name,Commodity_Name,Year,Month,Country,Region,Supplier_Tier,Industry_Sector,ESG_Score,Environmental_Score,Social_Score,Governance_Score,Carbon_Emission_Intensity,GHG_Scope1_Intensity,GHG_Scope2_Intensity,GHG_Scope3_Intensity,Water_Intensity,Waste_Management_Efficiency,Renewable_Energy_Usage,Compliance_Level,Sustainability_Report_Availability,Certifications_Active,Lead_Time_Days,Production_Capacity,On_Time_Delivery_Rate,Defect_Rate,Incident_History_Count,Labour_Compliance_Score,Diversity_Index,Financial_Stability_Score,Freight_Cost,Cost_Index,Commodity_Price_Index,Commodity_Demand,Trade_Volume,Logistics_Distance_km,Risk_Classification
SC0010952,MonÃ³meros Colombo Venezolanos,Fertilizers and petrochemical derivatives,2022,October,Venezuela/Colombia links,Latin America and Caribbean,2,Agrochemicals,62.49,61.71,57.93,69.0,0.1702,0.01,0.833,2.518,107.63,0.341,0.333,2,0,ISO 9001; ISO 14001,15,20325,0.538,0.019,1,88.69,0.419,69.53,6228.47,1.183,1.737,40294,11894,2428,High
SC0010983,Siam Cement Group (SCG) ,Cement,2022,October,chemicals,East Asia and Pacific,1,Thailand,79.09,72.63,81.96,83.18,0.0477,0.326,1.223,1.473,244.14,0.652,0.357,3,1,ISO 14001; ISO 9001; Fairtrade,31,7023,0.853,0.0,1,84.26,0.304,87.18,21937.46,1.284,1.077,239,1,2428,Moderate
SC0011046,MonÃ³meros Colombo Venezolanos,Fertilizers and petrochemical derivatives,2022,October,Venezuela/Colombia links,Latin America and Caribbean,2,Agrochemicals,73.38,71.41,73.26,79.31,0.0768,2.853,0.456,2.067,372.88,0.548,0.48,1,1,SA8000,31,11225,0.677,0.014,2,88.19,0.392,96.44,36060.74,0.985,1.442,8647,12808,4353,High
SC0011059,Ganfeng Lithium Co.,Ltd.,2022,November,Lithium carbonate and lithium hydroxide,East Asia and Pacific,1,1,71.86,70.07,75.75,68.51,0.1167,1.214,0.818,1.048,174.23,0.735,0.213,3,1,,34,16393,0.887,0.055,0,88.71,0.438,52.65,12298.06,0.786,1.032,38832,11544,4698,Moderate
SC0011074,Nippon Steel Corporation,Steel plates,2022,November,coils,East Asia and Pacific,1,Japan,66.64,58.34,69.58,66.93,0.0833,0.804,0.864,1.844,49.03,0.605,0.092,2,1,,19,12117,0.951,0.029,0,98.07,0.229,81.72,4967.22,1.062,0.938,3760,7944,446,Moderate
SC0011080,Murata Manufacturing Co.,Electronic components (capacitors,2022,November,sensors),East Asia and Pacific,1,1,54.02,48.27,53.03,56.24,0.1307,1.788,0.693,2.278,173.6,0.226,0.48,1,1,,27,16628,0.973,0.061,0,73.51,0.393,89.87,10436.57,1.386,0.753,41487,10278,624,Moderate
SC0011081,Furukawa Electric Co.,Ltd.,2022,November,Electrical wiring and copper cables,East Asia and Pacific,1,1,62.27,66.56,60.81,60.18,0.0005,1.075,0.838,2.384,16.19,0.507,0.29,2,1,Fairtrade; FSSC 22000,15,10544,0.859,0.008,1,85.34,0.181,74.09,23285.05,0.499,0.842,31148,12576,3796,Moderate
SC0011096,Siam Cement Group (SCG),Cement,2022,November,chemicals,East Asia and Pacific,1,Thailand,65.64,71.2,68.85,58.72,0.0236,1.206,0.01,2.7,240.87,0.518,0.722,2,1,SA8000; LEED; BRCGS,11,14839,0.84,0.045,0,69.03,0.058,79.82,11270.02,0.786,0.869,44785,10823,3260,Moderate
SC0011136,Siam Cement Group (SCG),Cement,2022,November,chemicals,East Asia and Pacific,1,Thailand,63.97,71.92,65.76,59.46,0.0779,2.649,0.727,3.038,151.27,0.556,0.129,3,1,,21,13798,1.0,0.039,0,91.65,0.13,50.12,6431.12,1.059,1.224,31538,19731,3458,Moderate
SC0011149,Zhejiang Huayou Cobalt Co.,Ltd.,2022,November,Cobalt sulfate and precursor materials,East Asia and Pacific,1,1,65.32,58.78,78.9,66.65,0.0584,1.784,1.11,2.345,169.27,0.761,0.131,2,1,Fairtrade,1,10,0.813,0.031,0,87.35,0.054,74.9,14298.11,0.681,1.173,15605,12830,5833,Moderate
SC0011163,Furukawa Electric Co.,Ltd.,2022,November,Electrical wiring and copper cables,East Asia and Pacific,1,1,86.31,85.79,86.54,85.07,0.1308,1.576,0.385,3.447,319.33,0.71,0.643,2,1,Fairtrade; BRCGS,49,7124,0.862,0.057,0,86.25,0.376,86.66,10282.12,1.05,1.188,75163,1831,2506,Moderate
SC0011317,PT Pupuk Indonesia,Fertilizers (urea,2022,December,ammonia),East Asia and Pacific,1,1,,70.98,73.22,75.3,0.1403,2.534,0.945,2.186,197.45,0.65,0.0,3,1,ISO 14001,43,20061,0.973,0.0,0,98.1,0.792,71.47,14162.87,1.02,0.948,12733,22500,2674,Moderate
SC0011379,Murata Manufacturing Co.,Electronic components (capacitors,2022,December,sensors),East Asia and Pacific,1,1,60.75,54.59,72.92,54.38,0.0795,3.349,0.073,1.494,63.33,0.6,0.42,3,0,,4,6977,0.949,0.074,0,89.37,0.277,73.28,16447.8,0.681,1.328,50003,8623,3040,Moderate
SC0011534,MonÃ³meros Colombo Venezolanos,Fertilizers and petrochemical derivatives,2023,January,Venezuela/Colombia links,Latin America and Caribbean,2,Agrochemicals,67.65,57.22,81.48,58.21,0.0439,1.313,0.886,1.303,92.28,0.682,0.243,3,1,ISO 9001,45,11357,0.52,0.039,4,97.55,0.161,49.81,10764.19,1.904,1.585,31623,7510,3221,High
SC0011681,Siam Cement Group (SCG),Cement,2023,January,chemicals,East Asia and Pacific,1,Thailand,76.95,74.96,86.46,71.76,0.1393,1.46,0.158,2.168,263.84,0.682,0.723,2,1,Fairtrade; FSSC 22000,55,26153,0.901,0.0,0,83.49,0.401,64.99,15750.99,1.259,0.963,37339,9082,2164,Moderate
SC0011857,Cominor/oil and timber exporters,"Crude oil, timber, logs (selected exporters)",2023,February,Congo (Brazzaville),Sub-Saharan Africa,2,Oil and Timber,54.86,53.62,60.3,48.65,0.3027,4.489,2.324,8.423,135.32,0.957,0.087,1,1,LEED,33,10172,0.489,0.036,2,84.79,0.116,71.25,10.586.59,1.417,1.583,26128,8390,5583,High
SC0011961,BHP Group,Nickel,2023,February,iron ore,East Asia and Pacific,1,Australia,34.6,30.47,34.45,39.59,0.032,0.16,0.01,4.114,109.2,0.45,0.4,1,0,,29,10,0.79,0.017,2,74.77,0.377,95.57,18829.13,0.853,0.895,18637,2489,6136,High
SC0012011,Furukawa Electric Co.,Ltd.,2023,March,Electrical wiring and copper cables,East Asia and Pacific,1,1,90.96,91.97,88.96,93.93,0.158,1.775,1.123,2.438,177.55,0.647,0.875,1,1,Fairtrade,24,4468,0.864,0.078,0,75.5,0.132,60.29,10849.3,0.547,0.891,58278,16232,3284,Moderate
SC0012045,Ganfeng Lithium Co.,Ltd.,2023,March,Lithium carbonate and lithium hydroxide,East Asia and Pacific,1,1,60.78,60.83,67.17,63.63,0.1601,2.158,0.933,1.889,246.89,0.494,0.557,2,1,BRCGS,15,2014,0.902,0.0,0,93.67,0.261,60.53,11204.9,1.048,1.284,1410,11987,4067,Moderate
SC0012079,PT Pupuk Indonesia,Fertilizers (urea,2023,March,ammonia),East Asia and Pacific,1,1,54.41,52.39,55.61,51.48,0.1467,3.353,0.021,1.691,210.79,0.882,0.481,2,1,ISO 9001,32,19865,0.874,0.045,1,69.8,0.713,78.01,16069.44,1.057,0.988,31105,25698,3807,High
SC0012085,Furukawa Electric Co.,Ltd.,2023,March,Electrical wiring and copper cables,East Asia and Pacific,1,1,59.14,48.39,55.45,71.1,0.1847,1.256,0.674,3.395,271.89,0.813,0.261,2,1,,45,19723,0.809,0.078,0,87.74,0.273,88.36,17633.3,0.979,1.164,26023,9466,3421,Moderate
SC0012093,MURATA MANUFACTURING CO.,Electronic components (capacitors,2023,March,sensors),East Asia and Pacific,1,1,67.94,67.55,63.82,72.65,0.1281,0.496,1.111,2.444,156.67,0.661,0.363,2,1,SA8000; ISO 14001,44,15517,0.828,0.006,0,85.78,0.419,74.03,4447.71,0.834,0.93,9646,1,1,Moderate
SC0012133,Murata Manufacturing Co.,Electronic components (capacitors,2023,March,sensors),East Asia and Pacific,1,1,71.32,69.81,72.21,67.45,0.1731,0.958,0.366,1.969,89.32,0.657,0.215,3,0,FSSC 22000; ISO 9001,26,12818,0.984,0.037,0,73.95,0.122,66.8,25334.47,0.927,0.901,78600,1204,2208,Moderate
SC0012144,Sumitomo Metal Mining,Nickel,2023,March,gold,East Asia and Pacific,1,Japan,54.98,53.7,63.83,55.39,0.1514,1.768,0.553,3.91,295.79,0.194,0.0,3,0,FSSC 22000,47,13711,0.864,0.036,0,77.13,0.373,57.37,8059.15,1.384,1.085,48277,18521,3818,Moderate
SC0012178,Siam Cement Group (SCG),Cement,2023,March,chemicals,East Asia and Pacific,1,Thailand,76.24,73.55,77.29,77.95,0.1218,2.2,0.982,1.18,120.45,0.554,0.18,3,1,BRCGS; RSPO,26,14672,0.924,0.006,0,80.33,0.257,77.08,12959.09,0.875,0.676,41218,20786,4455,Moderate
SC0012365,Zhejiang Huayou Cobalt Co.,Ltd.,2023,April,Cobalt sulfate and precursor materials,East Asia and Pacific,1,1,80.66,72.43,88.66,83.45,0.114,1.866,0.733,3.669,55.2,0.327,0.277,1,1,Fairtrade,26,10,0.75,0.062,0,83.07,0.397,82.57,28260.01,1.22,0.78,45187,2406,1,High
SC0012408,SUMITOMO METAL MINING,Nickel,2023,April,gold,East Asia and Pacific,1,Japan,34.05,68.8,75.89,57.41,0.0798,3.804,0.64,5.25,79.94,0.577,0.289,1,0,,28,9149,0.316,0.067,0,85.05,0.129,47.99,18686.35,0.963,0.766,41568,16541,3931,High
SC0012514,Murata Manufacturing Co.,Electronic components (capacitors,2023,May,sensors),East Asia and Pacific,1,1,69.56,74.13,60.64,71.42,0.0769,1.624,0.631,2.981,28.79,0.57,0.72,2,1,ISO 9001; SA8000,34,6461,0.846,0.061,1,85.73,0.06,87.43,11975.68,1.233,0.999,17246,16533,1419,Moderate
SC0012554,Cominor/oil and timber exporters,"Crude oil, timber, logs (selected exporters)",2023,May,Congo (Brazzaville),Sub-Saharan Africa,2,Oil and Timber,77.46,83.05,77.23,74.12,0.2773,3.17,0.484,10.504,218.92,0.648,0.627,2,0,,59,16544,0.735,0.088,1,83.86,0.315,77.72,24450.11,1.568,1.242,43593,10932,3266,High
SC0012555,Cominor/oil and timber exporters,"Crude oil, timber, logs (selected exporters)",2023,May,Congo (Brazzaville),Sub-Saharan Africa,2,Oil and Timber,57.2,51.88,54.57,69.59,0.4074,0.01,0.852,2.764,434.7,0.59,0.409,2,1,RSPO,24,15771,0.789,0.014,1,78.03,0.358,55.92,27897.63,0.853,0.608,58608,8352,2308,High
SC0012603,NIPPON STEEL CORPORATION,Steel plates,2023,May,coils,East Asia and Pacific,1,Japan,,42.76,54.43,50.03,0.1833,1.583,1.227,3.658,177.35,0.626,0.39,2,1,Fairtrade,1,9731,0.886,0.0,0,95.92,0.507,71.61,21741,1.088,0.826,11368,14079,1513,Moderate
SC0012623,Furukawa Electric Co.,Ltd.,2023,May,Electrical wiring and copper cables,East Asia and Pacific,1,1,63.06,66.03,53.12,69.55,0.1218,2.557,1.329,3.646,260.36,0.308,0.117,2,0,,11,5439,0.847,0.0,0,100.0,0.281,82.58,19248.15,0.591,0.691,36378,9798,3080,Moderate
SC0012625,Nippon Steel Corporation,Steel plates,2023,May,coils,East Asia and Pacific,1,Japan,52.39,41.04,57.21,57.27,0.1148,0.554,0.711,1.853,236.31,0.555,0.199,2,1,ISO 14001,29,14130,0.92,0.0,0,76.16,0.345,93.62,19007.23,0.411,1.123,33197,10733,3963,Moderate
SC0012651,Zhejiang Huayou Cobalt Co.,Ltd.,2023,May,Cobalt sulfate and precursor materials,East Asia and Pacific,1,1,68.93,70.32,65.97,69.17,0.0907,2.385,0.828,1.565,129.64,0.72,0.0,1,1,,27,11165,0.81,0.044,0,76.27,0.517,72.26,17651.92,0.785,1.047,17845,25531,1770,Moderate
SC0012721,Zhejiang Huayou Cobalt Co.,Ltd.,2023,May,Cobalt sulfate and precursor materials,East Asia and Pacific,1,1,68.93,70.32,65.97,69.17,0.0907,2.385,0.828,1.565,129.64,0.72,0.0,1,1,,27,11165,0.81,0.044,0,76.27,0.517,72.26,17651.92,0.785,1.047,17845,25531,1770,Moderate
SC0012751,Cominor/oil and timber exporters,"Crude oil, timber, logs (selected exporters)",2023,June,Congo (Brazzaville),Sub-Saharan Africa,2,Oil and Timber,71.89,74.92,78.78,60.36,0.8549,2.452,2.748,8.677,359.14,0.553,0.005,3,1,,24,12369,0.754,0.042,3,64.13,0.101,79.63,35663.22,1.677,1.996,25781,13324,897,High
SC0012757,Sumitomo Metal Mining,Nickel,2023,June,gold,East Asia and Pacific,1,Japan,75.59,62.71,84.79,78.59,0.2036,2.395,0.405,3.396,112.88,0.637,0.278,3,1,SA8000,1,5270,0.922,0.088,0,76.14,0.653,79.98,10536.51,1.325,1.135,29508,16714,998,Moderate
SC0012855,BHP GROUP,Nickel,2023,June,iron ore,East Asia and Pacific,1,Australia,70.74,66.88,76.52,71.74,0.1296,1.589,0.788,2.962,193.41,0.565,0.649,3,1,ISO 9001; FSSC 22000,24,11645,0.753,0.009,0,68.09,0.307,51.94,15051.79,0.525,1.393,49250,15399,1,Moderate
SC0012899,COMINOR/OIL AND TIMBER EXPORTERS,"Crude oil, timber, logs (selected exporters)",2023,June,Congo (Brazzaville),Sub-Saharan Africa,2,Oil and Timber,73.47,72.16,73.0,72.08,1.1255,3.308,1.232,9.293,343.3,0.246,0.767,3,1,,48,12095,0.515,0.009,2,82.06,0.094,60.02,28876.69,1.213,1.584,7823,6711,1261,High
SC0012982,Zhejiang Huayou Cobalt Co.,Ltd.,2023,July,Cobalt sulfate and precursor materials,East Asia and Pacific,1,1,85.24,90.94,79.14,85.68,0.1194,1.622,1.385,1.615,106.1,0.564,0.469,2,1,SA8000; RSPO,23,13120,0.844,0.035,2,88.28,0.265,57.47,12859.49,0.817,0.615,25884,9316,2208,Moderate
SC0013056,ZHEJIANG HUAYOU COBALT CO.,Ltd.,2023,July,Cobalt sulfate and precursor materials,East Asia and Pacific,1,1,69.22,73.22,60.6,72.38,0.0898,0.881,0.884,1.254,194.67,0.378,0.119,2,0,ISO 9001,4,15769,0.895,0.059,1,81.31,0.489,73.03,11687.23,0.675,1.015,14529,14365,1963,Moderate
SC0013061,Sumitomo Metal Mining,Nickel,2023,July,gold,East Asia and Pacific,1,Japan,73.86,79.59,67.08,74.33,0.1394,1.738,0.973,3.419,34.1,0.813,0.53,1,0,,30,17080,0.85,0.06,0,87.79,0.401,80.63,13220.61,0.963,1.113,18422,20556,3816,Moderate
SC0013173,Sumitomo Metal Mining,Nickel,2023,July,gold,East Asia and Pacific,1,Japan,61.45,55.46,63.37,63.3,0.1036,1.508,0.577,1.177,223.92,0.561,0.019,2,0,Fairtrade; SA8000,38,13285,0.886,0.011,0,83.31,0.223,65.93,17515.75,1.537,0.734,83373,14862,3413,Moderate
SC0013222,Rio Tinto Group,Iron ore,2023,August,aluminium,East Asia and Pacific,1,Australia,80.36,77.05,81.78,87.05,0.1924,0.978,0.626,2.759,68.38,0.68,0.0,3,0,FSSC 22000; Fairtrade,45,10,0.802,0.059,0,80.91,0.462,80.47,15379.4,1.077,0.762,54109,6884,847,Moderate
SC0013241,Ganfeng Lithium Co.,Ltd.,2023,August,Lithium carbonate and lithium hydroxide,East Asia and Pacific,1,1,80.37,74.01,82.53,79.81,0.1262,1.964,0.481,0.01,213.33,0.605,0.632,3,1,FSSC 22000,1,9594,0.835,0.085,1,85.33,0.064,69.23,15638.49,0.896,1.062,11394,12917,6879,Moderate
SC0013245,Siam Cement Group (SCG),Cement,2023,August,chemicals,East Asia and Pacific,1,Thailand,78.44,85.07,75.07,76.98,0.181,0.994,0.67,2.604,1.07,0.466,0.257,2,1,,49,19888,0.88,0.062,0,89.0,0.26,70.3,3675.98,1.4,0.909,39414,10655,148,Moderate
SC0013288,Furukawa Electric Co.,Ltd.,2023,August,Electrical wiring and copper cables,East Asia and Pacific,1,1,62.08,55.83,70.9,62.74,0.2199,1.411,0.347,3.77,202.11,0.587,0.535,3,1,ISO 14001; BRCGS,5,8269,0.869,0.066,1,87.1,0.492,79.24,12274.38,0.727,0.861,56148,14199,4349,Moderate
SC0013303,Nippon Steel Corporation,Steel plates,2023,August,coils,East Asia and Pacific,1,Japan,72.41,72.89,68.11,70.93,0.1673,2.442,0.952,0.058,186.21,0.545,0.552,2,1,SA8000,37,10,0.959,0.0,1,91.29,0.18,76.14,13470.22,0.556,1.117,37641,19528,1606,Moderate
SC0013340,Siam Cement Group (SCG),Cement,2023,August,chemicals,East Asia and Pacific,1,Thailand,51.53,42.66,60.96,50.96,0.2402,2.56,1.713,2.075,201.44,0.572,0.151,2,1,ISO 14001,19,17267,0.874,0.008,1,88.53,0.644,91.73,13092.39,1.094,0.779,22955,13025,2666,High
SC0013341,Rio Tinto Group,Iron ore,2023,August,aluminium,East Asia and Pacific,1,Australia,48.05,45.61,51.35,52.98,0.1593,1.167,0.01,2.565,329.46,0.483,0.205,1,1,,44,23017,0.857,0.062,0,80.87,0.361,69.7,20698.62,0.871,1.289,47220,6460,1,High
SC0013363,Rio Tinto Group,Iron ore,2023,August,aluminium,East Asia and Pacific,1,Australia,71.18,76.91,69.82,73.17,0.2219,1.407,0.467,1.705,320.52,0.553,0.261,2,1,,28,10,0.893,0.068,0,77.88,0.152,42.6,18280.76,0.761,0.969,49848,8723,1943,Moderate
SC0013381,Nippon Steel Corporation,Steel plates,2023,August,coils,East Asia and Pacific,1,Japan,61.53,59.4,61.0,63.54,0.1743,1.777,0.426,1.627,229.57,0.454,0.433,3,0,Fairtrade,1,8849,0.823,0.014,1,78.83,0.042,80.38,21712.74,0.838,0.691,56044,13071,5185,Moderate
SC0013442,BHP Group,Nickel,2023,September,iron ore,East Asia and Pacific,1,Australia,66.06,66.9,66.38,64.52,0.109,2.889,0.201,2.436,408.58,0.866,0.318,1,1,,8,1077,0.934,0.066,0,98.93,0.006,64.39,10050.48,1.27,0.629,42421,12773,2301,Moderate
SC0013505,Murata Manufacturing Co.,Electronic components (capacitors,2023,September,sensors),East Asia and Pacific,1,1,73.27,68.01,70.97,79.52,0.198,2.432,1.108,1.559,177.6,0.608,0.621,1,1,,7,7379,0.784,0.047,0,82.32,0.747,77.83,18353.84,1.247,0.734,1,11168,3034,Moderate
SC0013515,MonÃ³meros Colombo Venezolanos,Fertilizers and petrochemical derivatives,2023,September,Venezuela/Colombia links,Latin America and Caribbean,2,Agrochemicals,50.72,56.59,49.1,48.97,0.1073,0.99,0.803,2.677,83.63,0.787,0.286,2,1,,39,6382,0.709,0.04,1,72.18,0.323,58.57,34134.94,1.405,1.659,45806,17076,4374,High
SC0013542,Cominor/oil and timber exporters ,"Crude oil, timber, logs (selected exporters)",2023,September,Congo (Brazzaville),Sub-Saharan Africa,2,Oil and Timber,71.28,67.82,77.72,73.87,0.4453,3.085,0.395,9.083,253.48,0.621,0.292,3,1,,24,15555,0.741,0.024,0,65.12,0.426,61.22,32856.43,0.804,0.664,28943,14739,3998,Moderate
SC0013578,Murata Manufacturing Co.,Electronic components (capacitors,2023,September,sensors),East Asia and Pacific,1,1,75.01,78.71,74.01,69.26,0.1228,1.645,0.263,1.529,190.35,0.552,0.576,2,1,ISO 14001; ISO 9001,46,2910,0.745,0.036,0,77.03,0.445,75.82,1466.27,0.661,1.047,37418,1,3163,Moderate
SC0013650,Rio Tinto Group,Iron ore,2023,September,aluminium,East Asia and Pacific,1,Australia,67.76,62.6,65.23,73.93,0.0917,1.713,0.495,3.371,191.1,0.612,0.61,3,1,,35,17270,0.898,0.052,0,73.15,0.231,76.93,18504.83,1.333,1.151,22156,24671,4385,Moderate
SC0013693,Nippon Steel Corporation,Steel plates,2023,October,coils,East Asia and Pacific,1,Japan,60.68,55.64,57.54,68.63,0.055,1.434,0.317,3.992,169.31,0.715,0.549,2,1,,12,3418,0.893,0.061,0,100.0,0.127,77.13,29090.01,1.041,0.96,59819,4974,2318,Moderate
SC0013765,Sumitomo Metal Mining,Nickel,2023,October,gold,East Asia and Pacific,1,Japan,57.41,63.01,68.28,41.9,0.2034,2.342,1.183,1.956,217.81,0.598,0.486,3,1,,28,23689,1.0,0.064,1,88.35,0.45,59.18,11813.28,0.877,0.871,33187,22589,1234,Moderate
SC0013780,Murata Manufacturing Co.,Electronic components (capacitors,2023,October,sensors),East Asia and Pacific,1,1,53.78,55.79,58.16,51.99,0.073,0.795,1.992,3.526,66.89,0.676,0.379,3,1,LEED; RSPO,19,9990,0.981,0.035,4,86.86,0.336,58.21,20193.47,0.861,0.775,25226,14190,4011,High
SC0013782,Sumitomo Metal Mining,Nickel,2023,October,gold,East Asia and Pacific,1,Japan,60.31,62.82,52.12,65.41,0.226,1.567,0.893,2.716,214.43,0.515,0.526,2,0,FSSC 22000; SA8000; BRCGS,24,13199,0.994,0.08,0,75.72,0.298,80.88,13530.28,0.994,0.485,45672,14110,719,Moderate
SC0013815,Ganfeng Lithium Co.,Ltd.,2023,October,Lithium carbonate and lithium hydroxide,East Asia and Pacific,1,1,53.02,48.56,51.14,53.37,0.1314,1.005,0.595,2.898,234.05,0.574,0.761,2,1,ISO 14001,35,14192,0.906,0.02,0,79.54,0.396,59.25,15513.27,1.033,0.684,1519,7500,2137,Moderate
SC0013818,BHP Group,Nickel,2023,October,iron ore,East Asia and Pacific,1,Australia,73.98,78.51,69.2,76.55,0.0658,3.344,1.358,3.181,273.28,0.39,0.0,2,1,,34,23373,0.942,0.034,0,88.04,0.571,72.94,1151.99,1.054,1.288,40907,16329,3606,Moderate
SC0013835,Nippon Steel Corporation,Steel plates,2023,October,coils,East Asia and Pacific,1,Japan,73.46,70.54,68.72,77.83,0.2566,2.679,0.666,2.025,109.51,0.318,0.555,2,1,,44,4792,0.997,0.037,0,84.13,0.298,92.8,5861.92,1.407,1.12,13564,12891,5245,Moderate
SC0013872,MonÃ³meros Colombo Venezolanos,Fertilizers and petrochemical derivatives,2023,October,Venezuela/Colombia links,Latin America and Caribbean,2,Agrochemicals,73.87,68.97,78.68,71.18,0.2057,2.981,1.429,2.386,188.21,0.818,0.597,2,1,BRCGS,48,3270,0.92,0.01,0,86.63,0.15,65.17,15649.23,0.756,1.534,31282,11008,1389,Moderate
SC0013894,Zhejiang Huayou Cobalt Co.,Ltd.,2023,October,Cobalt sulfate and precursor materials,East Asia and Pacific,1,1,59.43,56.37,65.25,50.81,0.1136,1.535,0.851,1.999,147.09,0.636,0.348,3,1,FSSC 22000,38,10226,0.934,0.118,0,91.92,0.18,66.39,15150.8,0.668,0.947,61419,25621,2561,Moderate
SC0013950,MonÃ³meros Colombo Venezolanos,Fertilizers and petrochemical derivatives,2023,November,Venezuela/Colombia links,Latin America and Caribbean,2,Agrochemicals,81.43,81.34,87.17,72.27,0.0635,3.492,0.753,0.841,98.11,0.568,0.094,2,1,Fairtrade,33,3358,0.698,0.043,1,90.03,0.125,79.59,13094.57,1.571,1.393,35883,11349,1,Moderate
SC0013951,Ganfeng Lithium Co.,Ltd.,2023,November,Lithium carbonate and lithium hydroxide,East Asia and Pacific,1,1,65.49,64.33,61.84,67.95,0.1592,2.497,1.212,3.826,221.95,0.399,0.258,1,1,FSSC 22000,25,13580,0.851,0.027,1,83.48,0.317,76.12,10575.39,1.337,0.823,1,16139,936,Moderate
SC0014148,Rio Tinto Group,Iron ore,2023,November,aluminium,East Asia and Pacific,1,Australia,61.32,63.27,59.63,62.6,0.1269,2.399,0.277,1.923,241.35,0.497,0.396,2,1,,12,17440,0.87,0.0,0,70.52,0.273,65.96,17572.1,1.324,0.914,26898,16397,1824,Moderate
SC0014151,Cominor/oil and timber exporters,"Crude oil, timber, logs (selected exporters)",2023,November,Congo (Brazzaville),Sub-Saharan Africa,2,Oil and Timber,69.76,71.19,69.75,70.01,0.6395,0.01,1.327,6.592,448.82,0.792,0.123,3,1,BRCGS; ISO 9001,42,12825,0.507,0.029,1,71.08,0.394,80.46,10426.35,0.799,1.221,44759,13661,1611,High
SC0014164,MonÃ³meros Colombo Venezolanos,Fertilizers and petrochemical derivatives,2023,December,Venezuela/Colombia links,Latin America and Caribbean,2,Agrochemicals,75.19,75.02,72.12,75.16,0.063,1.526,0.353,2.692,138.87,0.389,0.58,2,0,,57,10,0.901,0.051,1,84.18,0.246,71.59,29558.12,1.225,1.104,12173,11810,1870,Moderate
SC0014201,Siam Cement Group (SCG),Cement,2023,December,chemicals,East Asia and Pacific,1,Thailand,44.21,42.77,51.26,41.14,0.0393,1.495,0.803,3.026,165.85,0.316,0.843,3,1,,10,9440,0.924,0.046,0,92.83,0.634,77.89,9099.48,1.57,0.827,53600,19185,3785,Moderate
SC0014221,Sumitomo Metal Mining,Nickel,2023,December,gold,East Asia and Pacific,1,Japan,65.58,56.5,65.38,74.51,0.0917,1.312,1.257,1.245,83.32,0.489,0.331,2,0,FSSC 22000; SA8000,19,19698,0.91,0.01,0,88.34,0.572,81.47,23705.89,1.085,1.067,55181,5123,1454,Moderate
SC0014245,Zhejiang Huayou Cobalt Co.,Ltd.,2023,December,Cobalt sulfate and precursor materials,East Asia and Pacific,1,1,45.85,41.85,50.56,47.02,0.0386,1.122,0.513,2.588,174.99,0.754,0.61,1,0,,21,2824,0.939,0.031,0,80.06,0.245,75.39,9137.97,1.104,1.155,24160,9574,4961,Moderate
SC0014367,Furukawa Electric Co.,Ltd.,2023,December,Electrical wiring and copper cables,East Asia and Pacific,1,1,76.54,74.13,80.82,73.02,0.1762,2.543,0.796,1.323,341.32,0.694,0.108,3,1,,40,10,1.0,0.093,0,76.63,0.586,87.92,10076.55,0.764,1.051,33608,14483,3555,Moderate
SC0014393,MonÃ³meros Colombo Venezolanos,Fertilizers and petrochemical derivatives,2023,December,Venezuela/Colombia links,Latin America and Caribbean,2,Agrochemicals,64.34,60.07,77.14,61.65,0.0952,1.015,0.841,2.271,151.1,0.271,0.093,2,1,RSPO,27,11913,0.579,0.022,2,64.24,0.343,78.73,31553.36,1.258,1.91,25574,15805,2070,High
SC0014478,Furukawa Electric Co.,Ltd.,2024,January,Electrical wiring and copper cables,East Asia and Pacific,1,1,85.21,79.28,89.07,86.39,0.2718,2.827,1.06,2.909,86.61,0.652,0.407,3,1,SA8000; ISO 14001,35,11653,0.832,0.088,0,72.48,0.71,77.66,25212.17,1.047,1.173,50690,13881,3116,Moderate
SC0014480,Siam Cement Group (SCG),Cement,2024,January,chemicals,East Asia and Pacific,1,Thailand,78.14,80.16,81.85,67.03,0.0953,2.231,0.952,3.213,169.74,0.363,0.292,2,1,Fairtrade,44,15412,0.96,0.067,1,72.51,0.483,81.33,8845.68,1.282,1.273,50224,10114,4573,Moderate
SC0014513,Rio Tinto Group,Iron ore,2024,January,aluminium,East Asia and Pacific,1,Australia,69.12,76.34,65.22,65.58,0.1825,2.686,0.782,2.344,204.01,0.621,0.561,1,1,ISO 9001,21,5019,0.978,0.0,1,82.48,0.551,57.35,12748.61,1.252,0.99,24125,9128,1,Moderate
SC0014526,Ganfeng Lithium Co.,Ltd.,2024,January,Lithium carbonate and lithium hydroxide,East Asia and Pacific,1,1,66.09,66.93,66.8,65.82,0.0005,0.955,0.453,1.036,213.88,0.596,0.466,2,0,ISO 14001; Fairtrade; LEED,62,13872,0.864,0.078,0,69.38,0.281,71.51,15086.26,0.771,1.478,18481,21332,5186,Moderate
SC0014543,Ganfeng Lithium Co.,Ltd.,2024,January,Lithium carbonate and lithium hydroxide,East Asia and Pacific,1,1,81.9,72.65,86.01,89.96,0.0408,3.225,0.66,1.773,163.68,0.502,0.122,3,1,Fairtrade,8,11635,0.942,0.046,1,83.08,0.062,50.1,517.43,0.926,1.265,38446,13702,2285,Moderate
